trip_id,trip_length,sudden_brake,sudden_acceleration,sudden_turn,tight_turn,speeding,sudden_stop,route_deviation,violation_score,trip_rating
534,38.7,1,0,0,1,0,1,0,16,9.6
535,2.8,1,1,1,1,0,1,0,23,2.1
536,13.1,0,0,0,0,1,0,3,27,8.0
537,14.8,1,0,0,1,0,0,0,11,9.3
538,24.3,0,1,1,0,1,0,2,27,8.9
539,29.1,1,0,1,0,1,0,0,14,9.5
540,18.2,1,0,1,0,1,1,0,19,9.0
541,5.5,1,0,0,0,0,0,0,5,9.1
542,7.8,1,0,0,0,1,0,0,11,8.6
543,28.4,0,0,1,1,0,0,0,9,9.7
544,21.8,0,0,1,1,0,0,0,9,9.6
545,41.2,2,1,0,0,0,2,0,24,9.4
546,2.1,1,0,0,1,1,0,0,17,2.5
547,23.3,0,1,0,1,0,0,0,10,9.6
548,38.8,1,2,1,0,0,2,3,47,8.8
549,21.5,0,0,1,0,1,0,0,9,9.6
550,3.5,1,0,0,1,1,0,0,17,5.4
551,1.0,1,0,1,0,1,0,0,14,1.0
552,15.8,0,0,1,0,0,0,0,3,9.8
553,30.7,1,1,0,0,1,0,0,15,9.5
554,6.7,1,0,0,1,1,0,0,17,7.5
555,38.2,1,0,0,2,2,2,0,39,9.0
556,1.5,1,0,1,0,0,0,0,8,5.2
557,24.4,0,1,1,1,0,0,0,13,9.5
558,28.2,0,0,0,0,0,1,0,5,9.8
559,22.7,1,1,0,1,0,0,0,15,9.3
560,6.5,1,0,0,1,0,0,0,11,8.4
561,10.2,0,1,1,1,1,0,0,19,8.2
562,35.2,1,1,0,0,0,1,0,14,9.6
563,19.3,0,1,1,1,1,1,0,24,8.8
564,1.7,1,0,1,1,1,0,0,20,1.0
565,22.2,1,1,0,0,0,1,0,14,9.4
566,48.4,2,0,0,0,2,3,0,37,9.2
567,9.4,1,1,0,0,1,1,0,20,7.9
568,43.3,2,2,1,1,2,0,0,39,9.1
569,12.9,1,0,0,1,1,0,0,17,8.7
570,1.1,1,1,1,0,0,1,0,17,1.0
571,15.7,0,1,0,1,0,0,0,10,9.4
572,20.5,1,1,0,0,1,1,0,20,9.0
573,34.4,0,0,1,1,0,0,0,9,9.7
574,32.3,1,0,0,0,1,0,0,11,9.7
575,37.7,0,1,2,1,0,0,1,23,9.4
576,26.2,0,1,1,1,0,1,0,18,9.3
577,37.0,1,0,0,2,0,2,0,27,9.3
578,10.7,0,0,1,1,1,1,0,20,8.1
579,48.4,2,2,2,2,0,2,0,46,9.1
580,15.2,1,1,1,0,1,0,0,18,8.8
581,13.7,1,1,0,1,0,0,0,15,8.9
582,35.5,1,1,0,0,1,0,0,15,9.6
583,43.4,0,2,1,0,1,0,0,17,9.6
584,37.0,0,2,1,1,1,0,0,23,9.4
585,1.3,1,0,0,0,1,0,0,11,2.2
586,20.3,0,1,1,1,1,1,0,24,8.8
587,5.5,1,0,1,1,0,1,0,19,6.7
588,45.8,2,2,0,2,0,2,3,61,8.7
589,11.8,0,0,0,1,1,1,0,17,8.6
590,32.9,0,0,0,1,1,0,0,12,9.6
591,11.1,0,0,1,1,1,0,0,15,8.7
592,36.8,1,0,2,1,1,2,0,33,9.1
593,40.4,2,2,2,0,1,2,0,40,9.0
594,37.3,2,1,2,1,1,0,0,32,9.1
595,29.4,0,0,0,1,1,0,0,12,9.6
596,33.5,1,0,0,1,0,1,0,16,9.5
597,35.4,1,1,1,1,1,0,0,24,9.3
598,3.7,1,0,1,1,0,1,3,40,1.0
599,29.7,0,0,0,1,1,1,0,17,9.4
600,14.4,0,1,1,1,0,0,0,13,9.1
601,6.0,0,0,0,1,1,0,0,12,8.1
602,36.2,2,2,2,0,0,2,0,34,9.1
603,27.0,0,0,0,1,1,1,0,17,9.4
604,15.7,1,0,1,0,1,1,0,19,8.8
605,25.5,0,1,0,0,0,0,0,4,9.8
606,27.9,0,0,1,0,1,0,0,9,9.7
607,42.0,2,2,1,0,2,1,0,38,9.1
608,23.2,0,0,1,1,1,0,0,15,9.4
609,21.8,0,1,0,1,0,1,0,15,9.3
610,15.2,1,0,1,0,1,0,0,14,9.1
611,44.1,1,1,2,2,1,0,0,33,9.3
612,15.9,0,0,0,1,0,0,0,6,9.6
613,37.6,2,0,0,2,0,1,0,27,9.3
614,34.1,1,0,1,0,0,1,0,13,9.6
615,27.6,0,1,0,1,0,0,0,10,9.6
616,25.0,0,0,0,1,1,1,0,17,9.3
617,6.2,1,0,0,0,1,0,0,11,8.3
618,38.9,1,0,2,0,2,0,0,23,9.4
619,44.3,2,1,0,1,0,0,0,20,9.6
620,43.8,0,2,2,1,0,2,0,30,9.3
621,9.6,1,0,0,0,0,0,1,12,8.8
622,32.6,1,0,1,1,1,1,1,32,9.0
623,19.8,0,1,1,0,1,1,0,18,9.1
624,4.2,1,0,0,1,0,1,0,16,6.3
625,28.2,0,0,0,0,1,1,0,11,9.6
626,3.9,1,1,0,1,1,0,0,21,4.8
627,35.6,0,1,0,1,1,1,0,21,9.4
628,0.8,1,1,0,1,0,1,3,41,1.0
629,21.6,1,0,1,0,1,0,0,14,9.4
630,38.0,2,0,2,0,2,2,0,38,9.0
631,17.7,1,0,1,0,1,0,0,14,9.2
632,21.9,1,1,1,0,0,1,0,17,9.2
633,15.7,0,0,0,1,1,1,0,17,8.9
634,9.7,0,0,1,1,1,1,0,20,8.0
635,37.4,0,1,1,1,2,1,0,30,9.2
636,47.9,0,1,1,0,2,2,0,29,9.4
637,32.0,0,1,0,1,1,0,0,16,9.5
638,11.3,1,0,1,1,0,0,0,14,8.8
639,39.0,2,2,1,1,0,0,0,27,9.3
640,2.0,0,1,1,0,0,1,0,12,4.5
641,28.1,1,1,1,1,1,0,0,24,9.1
642,44.5,2,0,2,0,1,1,0,27,9.4
643,12.8,1,0,1,1,1,0,0,20,8.5
644,16.7,0,0,1,0,1,0,0,9,9.5
645,12.5,0,1,0,0,0,0,2,18,8.6
646,42.5,1,2,1,2,0,2,2,52,8.8
647,38.3,1,0,2,2,2,1,0,40,9.0
648,31.4,0,0,1,0,0,1,0,8,9.7
649,38.0,2,1,1,0,2,0,0,29,9.2
650,30.0,1,0,1,1,0,1,0,19,9.4
651,11.0,0,0,1,1,1,1,0,20,8.2
652,35.9,0,1,0,1,0,0,0,10,9.7
653,34.0,1,1,0,0,0,1,0,14,9.6
654,34.7,0,0,0,1,1,1,0,17,9.5
655,32.0,1,0,0,1,1,1,0,22,9.3
656,33.6,0,1,1,1,1,1,0,24,9.3
657,30.7,0,0,1,1,1,1,0,20,9.4
658,27.0,1,1,1,0,0,1,0,17,9.4
659,14.2,1,1,1,0,1,1,0,23,8.4
660,3.1,1,0,1,1,1,0,0,20,3.8
661,44.1,1,1,2,2,0,2,0,37,9.2
662,10.2,0,0,1,1,0,0,0,9,9.1
663,2.0,1,0,0,0,0,0,0,5,7.7
664,42.4,1,1,2,0,2,0,0,27,9.4
665,44.6,0,2,1,2,1,1,0,34,9.2
666,8.8,0,1,1,1,1,1,2,38,5.8
667,7.8,0,0,1,0,1,1,0,14,8.2
668,14.3,1,0,1,1,1,0,0,20,8.6
669,6.9,0,1,0,1,0,0,0,10,8.6
670,8.9,1,0,1,1,1,0,0,20,7.8
671,13.9,1,1,0,0,0,1,0,14,9.0
672,8.2,1,1,1,1,1,1,0,29,6.5
673,0.7,1,1,0,0,0,0,0,9,1.0
674,20.1,0,1,0,1,1,0,0,16,9.2
675,17.7,1,0,1,1,0,0,0,14,9.2
676,2.7,0,0,0,0,1,0,0,6,7.9
677,1.3,0,1,0,1,0,0,0,10,3.0
678,34.5,1,0,0,0,1,1,0,16,9.5
679,35.1,0,0,1,1,1,0,0,15,9.6
680,41.0,1,2,0,0,1,1,0,24,9.4
681,11.9,0,1,0,0,1,0,0,10,9.2
682,28.8,1,0,1,0,1,0,0,14,9.5
683,41.4,1,0,1,2,1,0,0,26,9.4
684,13.0,1,0,1,0,1,0,0,14,8.9
685,28.9,0,1,1,0,0,0,0,7,9.8
686,26.2,1,0,0,1,1,0,0,17,9.4
687,30.2,0,1,1,0,0,1,0,12,9.6
688,27.9,0,0,1,1,1,1,0,20,9.3
689,47.3,2,1,2,2,0,2,3,63,8.7
690,38.1,2,1,1,1,2,0,0,35,9.1
691,46.8,1,0,1,1,1,0,0,20,9.6
692,38.3,2,0,2,2,0,1,0,33,9.1
693,6.6,1,1,1,0,0,1,0,17,7.5
694,49.8,3,2,2,1,3,0,0,53,8.9
695,23.6,0,1,0,0,1,1,0,15,9.4
696,34.9,0,1,1,1,0,0,0,13,9.6
697,32.8,0,1,1,0,0,0,0,7,9.8
698,46.4,1,1,1,0,0,2,0,22,9.5
699,38.9,2,2,2,0,0,2,0,34,9.1
700,2.6,0,1,0,0,1,0,0,10,6.3
701,15.1,1,0,0,0,1,1,0,16,9.0
702,45.7,1,0,1,0,0,2,0,18,9.6
703,39.8,2,1,2,0,1,1,0,31,9.2
704,27.3,1,1,1,1,1,1,0,29,8.9
705,8.7,0,1,1,1,0,1,0,18,8.0
706,22.7,0,1,0,1,1,1,0,21,9.1
707,37.7,1,2,2,0,2,1,0,36,9.0
708,39.3,2,0,0,1,2,1,0,33,9.2
709,18.2,1,0,1,0,1,0,0,14,9.2
710,22.3,1,1,0,1,0,0,0,15,9.3
711,41.2,0,1,0,0,1,0,0,10,9.8
712,15.3,1,0,1,0,0,1,0,13,9.2
713,27.6,0,0,1,1,0,0,0,9,9.7
714,46.6,2,1,2,2,1,1,0,43,9.1
715,1.0,0,0,0,1,0,1,0,11,1.0
716,23.5,1,0,0,1,0,0,3,32,8.6
717,39.3,2,1,2,2,1,0,0,38,9.0
718,15.2,0,0,1,1,1,1,0,20,8.7
719,48.5,0,3,2,1,2,2,3,67,8.6
720,26.4,1,1,0,0,0,0,0,9,9.7
721,34.6,1,0,0,0,1,1,0,16,9.5
722,39.8,1,2,0,0,1,1,0,24,9.4
723,41.8,1,0,1,2,1,1,0,31,9.3
724,40.5,1,0,2,0,0,2,0,21,9.5
725,46.7,1,0,1,1,0,2,0,24,9.5
726,2.1,0,1,1,1,1,0,0,19,1.6
727,48.6,0,0,1,1,0,2,0,19,9.6
728,6.3,0,0,0,0,1,0,2,20,6.9
729,12.0,0,1,1,1,1,1,0,24,8.0
730,22.2,0,0,1,0,0,1,0,8,9.6
731,26.8,1,1,0,1,0,0,0,15,9.4
732,28.0,1,1,1,1,1,0,0,24,9.1
733,26.2,1,0,0,1,1,1,0,22,9.2
734,13.5,0,0,1,1,0,1,0,14,9.0
735,19.3,0,0,1,0,1,1,0,14,9.3
736,2.6,0,0,0,1,1,0,0,12,5.7
737,33.1,1,1,1,1,0,1,0,23,9.3
738,38.5,1,1,1,2,1,0,0,30,9.2
739,28.9,1,1,0,0,0,1,0,14,9.5
740,35.0,0,1,0,0,0,0,0,4,9.9
741,41.1,2,1,0,1,2,2,0,42,9.0
742,39.1,0,2,1,0,1,0,0,17,9.6
743,10.3,1,0,0,0,0,0,0,5,9.5
744,45.9,0,1,0,2,0,1,0,21,9.5
745,4.7,1,1,0,0,0,0,0,9,8.1
746,30.3,1,1,0,0,0,0,0,9,9.7
747,48.7,2,0,3,1,3,1,0,48,9.0
748,21.3,1,0,0,1,0,0,0,11,9.5
749,1.9,1,1,1,0,1,0,0,18,1.3
750,2.5,1,1,0,1,0,1,0,20,2.4
751,14.1,0,0,0,1,0,0,0,6,9.6
752,27.7,1,1,1,0,1,0,0,18,9.4
753,11.6,1,1,0,1,0,1,3,41,6.5
754,3.0,0,1,0,1,0,1,0,15,5.2
755,33.3,1,1,0,0,0,0,0,9,9.7
756,34.8,1,0,0,1,0,1,0,16,9.5
757,45.6,0,0,1,2,1,1,0,26,9.4
758,9.0,1,1,1,0,0,0,0,12,8.7
759,12.7,1,0,1,1,1,1,0,25,8.1
760,6.5,0,0,1,1,1,0,0,15,7.8
761,7.5,1,1,1,1,0,1,0,23,7.0
762,27.0,1,1,1,0,1,1,0,23,9.2
763,8.2,0,1,0,1,1,0,0,16,8.1
764,29.1,0,0,0,0,0,1,0,5,9.8
765,20.9,1,1,1,1,0,1,0,23,8.9
766,10.5,0,0,0,1,0,0,0,6,9.4
767,39.1,1,2,1,2,0,0,0,28,9.3
768,10.2,0,1,0,1,0,1,0,15,8.5
769,25.8,0,1,0,1,1,0,0,16,9.4
770,7.2,0,1,0,0,1,1,0,15,8.0
771,0.8,1,1,1,1,1,0,1,31,1.0
772,34.8,1,0,0,1,0,1,0,16,9.5
773,3.5,1,0,1,0,1,1,0,19,4.7
774,49.8,3,1,0,1,3,3,0,58,8.8
775,1.9,1,1,0,1,1,1,0,26,1.0
776,39.0,2,1,2,1,2,0,0,38,9.0
777,3.0,1,0,1,1,0,0,0,14,5.5
778,3.9,1,0,1,1,1,1,0,25,3.9
779,20.6,1,1,1,0,1,1,0,23,8.9
780,35.0,1,1,0,1,0,0,0,15,9.6
781,47.3,2,2,0,2,2,0,0,42,9.1
782,31.9,1,0,0,1,1,1,0,22,9.3
783,33.4,1,0,0,1,1,0,0,17,9.5
784,23.3,1,1,0,0,0,1,0,14,9.4
785,14.8,1,0,0,0,0,0,0,5,9.7
786,27.9,1,1,1,0,1,1,0,23,9.2
787,41.3,0,0,0,1,2,0,0,18,9.6
788,33.5,0,1,0,0,1,0,0,10,9.7
789,7.3,1,0,0,0,1,1,0,16,7.9
790,4.8,1,0,1,1,0,0,0,14,7.2
791,24.1,0,0,1,0,1,1,0,14,9.4
792,34.9,0,0,1,0,0,0,0,3,9.9
793,28.8,1,0,0,1,0,1,0,16,9.4
794,5.1,0,0,0,1,0,1,0,11,7.9
795,24.9,0,1,0,0,1,1,0,15,9.4
796,26.4,0,1,0,0,0,1,0,9,9.7
797,32.8,1,0,0,1,0,0,2,25,9.2
798,32.1,0,0,1,1,0,0,0,9,9.7
799,13.0,1,0,1,1,0,0,0,14,8.9
800,29.4,1,0,1,0,0,0,0,8,9.7
801,9.9,1,1,1,1,0,0,0,18,8.2
802,1.5,1,1,0,0,0,0,0,9,4.6
803,16.9,1,1,0,1,0,0,0,15,9.1
804,20.9,1,0,0,0,0,1,0,10,9.5
805,48.5,1,0,1,0,2,0,0,20,9.6
806,8.5,1,1,0,0,1,1,0,20,7.7
807,20.3,0,1,1,0,0,1,0,12,9.4
808,33.2,1,1,1,1,1,1,0,29,9.1
809,47.1,1,0,1,0,0,1,0,13,9.7
810,30.3,0,1,1,0,1,0,0,13,9.6
811,19.9,1,1,0,1,0,1,0,20,9.0
812,2.6,1,0,0,0,1,0,0,11,6.0
813,15.1,1,0,0,0,1,1,0,16,9.0
814,9.0,0,1,0,0,0,0,0,4,9.6
815,30.9,0,1,1,1,1,0,0,19,9.4
816,10.4,1,0,1,1,1,1,0,25,7.6
817,15.7,0,0,0,0,0,1,0,5,9.7
818,16.6,1,1,1,1,1,1,0,29,8.3
819,21.4,1,0,1,0,1,0,0,14,9.4
820,39.4,1,2,2,0,1,0,0,25,9.4
821,14.4,1,0,0,1,1,0,0,17,8.8
822,3.2,0,0,0,1,1,1,0,17,4.9
823,22.4,0,0,1,0,1,0,0,9,9.6
824,18.0,0,1,1,1,1,0,0,19,9.0
825,39.3,0,0,2,2,2,1,0,35,9.1
826,21.0,0,0,0,0,1,0,0,6,9.7
827,41.3,0,1,0,2,1,2,0,32,9.2
828,4.5,0,0,0,0,0,1,0,5,8.9
829,19.6,1,1,0,1,0,0,0,15,9.2
830,19.4,0,1,1,0,1,0,0,13,9.3
831,27.9,1,0,0,1,0,1,0,16,9.4
832,6.1,0,0,0,1,1,0,0,12,8.1
833,26.5,1,0,1,0,1,1,0,19,9.3
834,22.9,1,1,0,0,1,1,0,20,9.1
835,34.2,1,0,0,0,1,0,0,11,9.7
836,2.8,1,0,0,1,1,1,0,22,2.6
837,8.9,1,0,1,0,1,0,0,14,8.5
838,32.8,1,0,1,1,0,1,1,26,9.2
839,30.2,1,1,1,0,1,0,0,18,9.4
840,5.3,1,1,0,1,1,1,0,26,5.2
841,24.0,0,1,0,0,1,0,0,10,9.6
842,39.2,2,2,0,1,1,1,0,35,9.1
843,11.6,0,0,0,0,0,1,0,5,9.6
844,40.1,1,2,2,0,2,2,1,48,8.8
845,3.5,1,0,1,0,0,1,0,13,6.4
846,20.4,0,1,1,1,1,1,0,24,8.8
847,20.1,1,1,1,0,0,1,0,17,9.2
848,45.4,0,0,0,1,2,2,0,28,9.4
849,24.4,0,1,1,0,0,1,0,12,9.5
850,8.5,0,0,0,0,0,1,0,5,9.4
851,37.2,2,1,2,1,2,1,0,43,8.8
852,37.4,0,2,0,1,0,0,0,14,9.6
853,16.2,1,0,1,0,1,0,0,14,9.1
854,16.3,0,1,0,0,0,1,2,23,8.6
855,29.4,1,0,0,0,0,0,1,12,9.6
856,35.9,1,0,1,0,0,1,0,13,9.6
857,14.1,0,1,1,0,1,0,0,13,9.1
858,31.5,0,0,0,1,1,0,0,12,9.6
859,16.7,0,1,1,1,1,0,0,19,8.9
860,22.1,0,1,0,1,1,1,0,21,9.1
861,9.3,0,1,1,1,0,1,0,18,8.1
862,1.2,0,0,0,0,1,0,0,6,5.6
863,15.8,1,1,0,1,0,0,0,15,9.1
864,35.5,0,1,0,1,0,1,0,15,9.6
865,1.4,0,1,0,0,0,1,0,9,4.3
866,16.3,1,0,1,0,0,0,0,8,9.5
867,1.7,1,1,0,1,0,1,0,20,1.0
868,2.5,0,1,1,1,1,0,0,19,2.8
869,40.3,0,2,0,1,1,2,0,30,9.3
870,8.0,0,1,1,1,0,0,0,13,8.4
871,48.3,1,2,3,1,2,1,0,45,9.1
872,7.8,0,1,1,1,0,0,0,13,8.4
873,0.8,1,0,1,1,1,1,0,25,1.0
874,39.9,2,2,2,1,0,2,0,40,9.0
875,19.1,0,0,0,1,0,1,0,11,9.4
876,12.8,1,1,1,0,1,0,0,18,8.6
877,43.0,2,1,1,0,1,1,0,28,9.4
878,34.3,0,0,0,1,1,0,0,12,9.7
879,6.4,1,1,0,0,1,0,0,15,7.7
880,47.6,0,1,2,1,2,2,0,38,9.2
881,16.0,0,0,0,0,0,0,0,0,10.0
882,34.0,1,0,0,0,1,0,2,25,9.3
883,48.0,1,2,2,0,2,2,0,41,9.1
884,32.0,0,1,0,0,0,0,0,4,9.9
885,39.8,2,2,1,2,1,2,0,49,8.8
886,46.1,2,0,2,1,1,1,0,33,9.3
887,2.8,1,0,0,1,1,0,0,17,4.3
888,12.8,0,0,0,1,1,1,0,17,8.7
889,7.4,1,1,0,0,0,1,0,14,8.1
890,18.2,0,0,1,1,1,0,0,15,9.2
891,25.5,0,0,1,1,1,0,0,15,9.4
892,4.1,1,0,1,1,0,1,0,19,5.6
893,39.4,2,0,1,1,0,2,0,29,9.3
894,13.2,1,1,0,0,1,1,0,20,8.5
895,49.8,0,0,3,3,3,2,3,76,8.5
896,24.2,1,0,1,0,0,1,0,13,9.5
897,14.4,1,0,0,1,0,1,0,16,8.9
898,36.3,2,0,0,0,1,2,0,26,9.3
899,31.3,1,1,0,0,1,1,0,20,9.4
900,12.0,0,1,1,1,1,0,0,19,8.4
901,40.2,0,0,0,2,2,0,0,24,9.4
902,43.1,2,1,2,1,1,1,0,37,9.1
903,49.4,3,1,1,2,3,1,0,57,8.9
904,27.2,1,0,1,1,0,0,0,14,9.5
905,17.6,0,0,1,1,0,1,0,14,9.2
906,17.2,1,0,1,1,0,1,0,19,8.9
907,12.1,0,0,0,1,0,0,0,6,9.5
908,21.2,1,0,1,0,1,1,0,19,9.1
909,16.8,1,0,0,1,1,1,0,22,8.7
910,15.3,1,0,0,0,1,1,0,16,9.0
911,31.9,0,0,1,1,0,1,0,14,9.6
912,41.2,0,1,0,0,2,0,0,16,9.6
913,43.1,2,0,1,1,0,1,0,24,9.4
914,1.2,0,0,0,1,0,0,0,6,5.6
915,44.0,0,1,1,2,2,1,0,36,9.2
916,15.9,0,1,1,1,1,0,0,19,8.8
917,8.2,0,1,1,0,1,1,0,18,7.8
918,2.5,1,0,0,0,1,0,0,11,5.8
919,2.6,0,0,1,0,0,0,0,3,8.9
920,38.3,0,2,1,2,1,0,0,29,9.2
921,31.6,0,0,1,0,0,0,0,3,9.9
922,44.4,2,1,2,2,0,0,0,32,9.3
923,33.7,1,0,1,0,1,1,0,19,9.4
924,27.8,1,0,0,1,0,0,0,11,9.6
925,28.4,1,1,1,0,1,0,0,18,9.4
926,35.8,1,1,0,1,1,1,0,26,9.3
927,26.1,0,0,0,0,1,1,1,18,9.3
928,16.1,1,0,0,1,0,0,0,11,9.3
929,4.5,1,1,1,0,0,1,0,17,6.3
930,0.8,0,1,1,1,0,1,0,18,1.0
931,8.5,1,1,1,1,0,0,0,18,7.9
932,44.3,1,0,0,1,1,0,0,17,9.6
933,10.5,1,0,0,0,1,1,0,16,8.5
934,29.4,0,0,1,0,0,0,0,3,9.9
935,11.2,0,0,1,1,1,0,0,15,8.7
936,13.5,0,1,1,0,0,1,0,12,9.1
937,27.9,1,0,1,0,1,0,0,14,9.5
938,39.9,1,2,0,1,2,1,0,36,9.1
939,40.4,0,1,1,0,0,0,0,7,9.8
940,33.9,1,1,0,0,1,1,0,20,9.4
941,9.7,0,1,0,1,1,1,0,21,7.9
942,37.6,0,2,2,0,1,2,0,30,9.2
943,40.4,0,1,0,0,1,1,0,15,9.6
944,6.6,1,1,1,1,1,1,0,29,5.7
945,12.5,0,0,1,1,1,1,0,20,8.4
946,36.5,2,2,1,1,2,1,0,44,8.8
947,26.0,0,1,1,1,1,1,0,24,9.1
948,30.9,0,0,1,0,1,1,0,14,9.5
949,10.7,0,0,0,1,0,0,0,6,9.4
950,14.1,0,1,0,0,0,0,0,4,9.7
951,7.5,1,0,1,0,1,0,0,14,8.2
952,35.4,1,1,0,0,0,1,0,14,9.6
953,35.0,1,1,0,1,1,0,0,21,9.4
954,5.5,0,1,0,0,0,1,1,16,7.2
955,8.7,1,0,1,0,1,1,0,19,7.9
956,46.2,0,1,1,1,0,2,0,23,9.5
957,1.7,1,0,1,1,1,0,0,20,1.0
958,36.5,0,0,1,0,1,1,0,14,9.6
959,40.4,1,1,2,2,2,0,0,39,9.0
960,37.0,1,0,1,1,2,1,0,31,9.2
961,31.4,1,1,0,1,1,1,0,26,9.2
962,9.4,0,1,0,1,0,0,0,10,9.0
963,37.6,1,2,1,1,0,1,1,34,9.1
964,23.6,0,1,0,1,1,1,0,21,9.1
965,36.1,2,0,0,1,1,2,0,32,9.1
966,2.5,0,0,1,0,1,1,0,14,4.7
967,16.1,0,1,1,0,1,0,0,13,9.2
968,48.3,1,1,3,0,2,0,0,30,9.4
969,14.6,0,1,0,1,0,1,0,15,9.0
970,14.5,0,1,1,1,0,0,0,13,9.1
971,45.7,0,1,1,1,0,2,0,23,9.5
972,42.7,2,1,1,2,1,2,0,45,8.9
973,26.9,0,1,1,1,0,0,0,13,9.5
974,42.6,2,1,0,2,0,0,0,26,9.4
975,45.0,0,0,0,1,1,2,0,22,9.5
976,45.5,2,2,2,0,1,0,0,30,9.3
977,34.9,0,0,0,0,0,1,0,5,9.9
978,22.4,0,1,0,0,0,1,0,9,9.6
979,49.3,3,3,2,0,1,0,1,46,9.1
980,40.9,0,0,0,1,1,2,0,22,9.5
981,46.8,0,2,1,0,1,1,1,29,9.4
982,14.1,0,0,1,0,1,0,0,9,9.4
983,10.6,0,0,1,0,0,0,0,3,9.7
984,14.5,1,1,1,0,1,1,0,23,8.4
985,48.8,3,1,3,0,2,0,0,40,9.2
986,9.4,0,1,0,0,0,1,0,9,9.1
987,20.0,0,0,0,1,0,1,0,11,9.5
988,3.4,0,1,1,0,0,1,0,12,6.6
989,20.3,0,1,0,1,1,1,0,21,9.0
990,30.1,1,0,1,1,0,0,0,14,9.5
991,25.5,1,0,1,1,0,1,2,33,8.7
992,37.6,2,2,1,2,0,1,0,38,9.0
993,40.0,2,2,1,1,2,1,0,44,8.9
994,43.3,1,2,0,2,0,2,0,35,9.2
995,11.4,1,0,1,0,0,1,0,13,8.9
996,20.4,0,1,0,0,0,1,0,9,9.6
997,9.2,1,1,1,1,0,0,0,18,8.1
998,1.0,0,1,0,1,1,0,3,37,1.0
999,24.5,0,0,0,1,1,1,0,17,9.3
1000,49.2,2,0,3,0,3,0,0,37,9.3
1001,9.6,0,0,0,0,0,1,0,5,9.5
1002,23.7,0,1,1,0,0,0,0,7,9.7
1003,1.0,1,1,0,1,0,0,0,15,1.0
1004,24.1,1,0,1,0,0,0,0,8,9.7
1005,30.9,0,1,1,1,0,1,0,18,9.4
1006,14.3,1,0,1,0,1,0,0,14,9.0
1007,14.3,1,0,0,0,0,1,0,10,9.3
1008,4.6,0,0,0,0,1,0,0,6,8.7
1009,16.2,0,1,0,1,0,1,0,15,9.1
1010,17.1,0,0,0,0,0,0,0,0,10.0
1011,47.4,2,1,2,1,1,2,0,42,9.1
1012,1.2,0,1,0,1,1,0,0,16,1.0
1013,49.8,0,1,2,2,0,2,0,32,9.4
1014,8.9,1,0,0,1,1,1,0,22,7.6
1015,11.7,0,1,1,0,1,1,0,18,8.5
1016,30.8,0,1,1,0,0,0,0,7,9.8
1017,17.7,1,0,0,1,1,1,0,22,8.8
1018,29.0,0,0,1,1,0,0,0,9,9.7
1019,25.5,0,0,0,1,1,0,0,12,9.5
1020,22.6,1,1,0,1,1,0,0,21,9.1
1021,28.7,1,1,1,0,1,1,0,23,9.2
1022,5.1,1,0,0,0,0,0,0,5,9.0
1023,48.4,2,1,0,1,3,1,0,43,9.1
1024,48.3,0,3,3,1,2,1,0,44,9.1
1025,14.0,1,0,1,0,1,0,0,14,9.0
1026,18.0,0,0,1,1,0,1,0,14,9.2
1027,15.8,1,0,1,1,1,0,0,20,8.7
1028,49.2,3,2,1,0,2,2,0,48,9.0
1029,4.9,0,1,1,1,1,0,0,19,6.2
1030,10.9,1,0,1,1,1,0,0,20,8.2
1031,11.3,1,1,1,0,0,0,0,12,8.9
1032,17.7,0,0,1,1,1,1,0,20,8.9
1033,12.3,1,0,0,1,1,0,0,17,8.6
1034,18.7,1,1,1,1,0,0,0,18,9.0
1035,12.5,1,1,1,0,0,1,0,17,8.7
1036,39.0,1,1,0,2,1,0,0,27,9.3
1037,12.0,0,0,1,0,0,1,0,8,9.3
1038,9.2,0,1,1,0,0,0,0,7,9.3
1039,40.9,0,2,2,0,0,0,0,14,9.7
1040,30.7,1,1,0,0,1,1,0,20,9.4
1041,14.1,0,1,0,1,0,1,0,15,8.9
1042,28.7,1,1,1,0,1,0,0,18,9.4
1043,24.9,1,1,0,0,1,1,0,20,9.2
1044,13.3,0,1,0,0,0,0,0,4,9.7
1045,35.5,0,1,1,1,1,1,0,24,9.3
1046,6.1,1,0,0,1,0,0,0,11,8.2
1047,23.2,0,0,0,1,1,1,1,24,9.0
1048,25.2,1,1,0,1,0,1,0,20,9.2
1049,11.4,1,1,1,0,1,1,0,23,8.0
1050,33.5,1,0,0,0,1,0,0,11,9.7
1051,37.2,0,2,1,1,0,2,0,27,9.3
1052,22.5,0,0,0,1,0,0,0,6,9.7
1053,48.5,3,1,3,2,2,0,0,52,8.9
1054,43.0,1,2,2,1,2,0,0,37,9.1
1055,1.7,1,0,0,0,0,0,0,5,7.3
1056,48.8,2,3,2,2,1,2,0,56,8.9
1057,6.9,0,1,0,0,0,0,0,4,9.4
1058,2.5,0,1,1,1,1,0,0,19,2.7
1059,3.2,1,1,1,1,0,0,0,18,4.7
1060,15.9,1,0,0,0,1,1,0,16,9.0
1061,24.2,1,1,0,0,0,1,0,14,9.4
1062,13.8,1,0,1,0,0,1,0,13,9.1
1063,7.4,0,0,0,1,1,0,0,12,8.4
1064,43.5,2,1,1,1,1,2,0,39,9.1
1065,46.9,0,0,2,1,0,2,0,22,9.5
1066,1.7,1,1,1,1,1,0,0,24,1.0
